student_id,date,food,study_materials,transport,entertainment,daily_supplies,total
STU_0872,2023-10-06,47,3,0,18,0,68
STU_0872,2023-10-07,30,14,0,21,0,65
STU_0872,2023-10-08,24,20,0,10,0,54
STU_0872,2023-10-09,28,8,5,24,0,65
STU_0872,2023-10-10,38,6,10,62,50,166
STU_0872,2023-10-11,12,5,0,37,0,54
STU_0872,2023-10-12,23,8,0,32,0,63
STU_0872,2023-10-13,11,5,0,14,0,30
STU_0872,2023-10-14,17,3,0,27,15,62
STU_0872,2023-10-15,27,7,0,37,0,71
STU_0872,2023-10-16,23,5,0,6,0,34
STU_0872,2023-10-17,35,25,0,38,0,98
STU_0872,2023-10-18,26,7,0,21,0,54
STU_0872,2023-10-19,21,7,20,58,5,111
STU_0872,2023-10-20,35,4,10,23,100,172
STU_0872,2023-10-21,23,10,0,24,0,57
STU_0872,2023-10-22,26,0,0,25,0,51
STU_0872,2023-10-23,32,8,0,0,0,40
STU_0872,2023-10-24,32,11,0,37,0,80
STU_0872,2023-10-25,41,4,0,68,15,128
STU_0872,2023-10-26,35,4,0,41,5,85
STU_0872,2023-10-27,39,7,0,17,0,63
STU_0872,2023-10-28,23,2,0,32,0,57
STU_0872,2023-10-29,40,4,0,24,0,68
STU_0872,2023-10-30,35,4,0,36,0,75
STU_0872,2023-10-31,33,5,5,37,10,90
STU_0872,2023-11-01,42,9,0,17,0,68
STU_0872,2023-11-02,31,23,0,22,0,76
STU_0872,2023-11-03,31,24,0,12,0,67
STU_0872,2023-11-04,22,7,0,22,0,51
STU_0872,2023-11-05,16,12,0,17,0,45
STU_0872,2023-11-06,25,6,0,17,0,48
STU_0872,2023-11-07,29,23,0,45,0,97
STU_0872,2023-11-08,30,6,0,41,0,77
STU_0872,2023-11-09,26,10,15,62,10,123
STU_0872,2023-11-10,18,8,0,21,5,52
STU_0872,2023-11-11,21,7,0,18,0,46
STU_0872,2023-11-12,29,5,0,29,0,63
STU_0872,2023-11-13,31,12,0,35,0,78
STU_0872,2023-11-14,28,50,0,42,0,120
STU_0872,2023-11-15,48,9,0,28,0,85
STU_0872,2023-11-16,39,2,0,18,0,59
STU_0872,2023-11-17,30,2,10,6,0,48
STU_0872,2023-11-18,12,10,0,34,0,56
STU_0872,2023-11-19,35,12,0,21,0,68
STU_0872,2023-11-20,26,1,0,35,5,67
STU_0872,2023-11-21,52,4,0,52,0,108
STU_0872,2023-11-22,26,3,0,47,0,76
STU_0872,2023-11-23,43,8,0,37,0,88
STU_0872,2023-11-24,29,17,5,5,0,56
STU_0872,2023-11-25,36,16,0,12,10,74
STU_0872,2023-11-26,19,5,0,28,5,57
STU_0872,2023-11-27,39,7,0,35,0,81
STU_0872,2023-11-28,35,1,30,33,0,99
STU_0872,2023-11-29,27,3,5,49,30,114
STU_0872,2023-11-30,20,3,0,9,0,32
STU_0872,2023-12-01,35,3,0,16,0,54
STU_0872,2023-12-02,24,8,0,15,0,47
STU_0872,2023-12-03,26,5,5,13,0,49
STU_0872,2023-12-04,23,2,0,26,0,51
STU_0872,2023-12-05,20,1,0,38,0,59
STU_0872,2023-12-06,23,0,0,41,30,94
STU_0872,2023-12-07,32,2,0,36,0,70
STU_0872,2023-12-08,60,4,0,22,0,86
STU_0872,2023-12-09,36,0,0,28,0,64
STU_0872,2023-12-10,47,7,30,21,0,105
STU_0872,2023-12-11,44,8,0,14,0,66
STU_0872,2023-12-12,30,43,0,31,0,104
STU_0872,2023-12-13,31,1,0,11,0,43
STU_0872,2023-12-14,38,2,0,48,0,88
STU_0872,2023-12-15,24,14,0,24,0,62
STU_0872,2023-12-16,33,18,0,22,0,73
STU_0872,2023-12-17,20,7,10,17,0,54
STU_0872,2023-12-18,44,8,0,13,5,70
STU_0872,2023-12-19,27,9,0,50,0,86
STU_0872,2023-12-20,39,1,0,42,0,82
STU_0872,2023-12-21,35,4,0,47,0,86
STU_0872,2023-12-22,31,1,5,13,0,50
STU_0872,2023-12-23,23,1,0,4,0,28
STU_0872,2023-12-24,26,10,0,42,0,78
STU_0872,2023-12-25,19,2,0,17,5,43
STU_0872,2023-12-26,24,17,0,21,0,62
STU_0872,2023-12-27,43,7,10,18,0,78
STU_0872,2023-12-28,25,4,0,57,0,86
STU_0872,2023-12-29,29,12,0,12,0,53
STU_0872,2023-12-30,31,6,0,15,0,52
STU_0872,2023-12-31,33,11,10,19,20,93
STU_0872,2024-01-01,28,8,0,17,5,58
STU_0872,2024-01-02,32,1,0,45,0,78
STU_0872,2024-01-03,37,6,5,37,0,85
STU_0872,2024-01-04,57,14,0,26,10,107
STU_0872,2024-01-05,15,13,0,34,0,62
STU_0873,2023-09-20,40,1,0,50,0,91
STU_0873,2023-09-21,42,1,0,51,0,94
STU_0873,2023-09-22,24,4,0,19,0,47
STU_0873,2023-09-23,35,1,0,16,0,52
STU_0873,2023-09-24,40,4,0,12,0,56
STU_0873,2023-09-25,27,3,0,25,0,55
STU_0873,2023-09-26,26,0,10,27,0,63
STU_0873,2023-09-27,27,8,10,82,0,127
STU_0873,2023-09-28,21,2,0,53,0,76
STU_0873,2023-09-29,22,10,0,30,0,62
STU_0873,2023-09-30,27,3,0,0,0,30
STU_0873,2023-10-01,32,10,0,24,0,66
STU_0873,2023-10-02,15,9,0,1,50,75
STU_0873,2023-10-03,19,4,0,60,0,83
STU_0873,2023-10-04,15,16,0,40,0,71
STU_0873,2023-10-05,34,2,50,30,0,116
STU_0873,2023-10-06,35,11,10,23,0,79
STU_0873,2023-10-07,31,7,20,24,0,82
STU_0873,2023-10-08,44,6,0,29,0,79
STU_0873,2023-10-09,10,3,0,31,0,44
STU_0873,2023-10-10,23,1,10,28,0,62
STU_0873,2023-10-11,30,0,0,40,10,80
STU_0873,2023-10-12,35,6,0,69,0,110
STU_0873,2023-10-13,31,1,0,18,0,50
STU_0873,2023-10-14,33,15,0,25,100,173
STU_0873,2023-10-15,39,3,0,11,0,53
STU_0873,2023-10-16,25,19,0,19,0,63
STU_0873,2023-10-17,38,16,0,11,50,115
STU_0873,2023-10-18,18,5,0,45,0,68
STU_0873,2023-10-19,29,44,0,32,15,120
STU_0873,2023-10-20,34,22,5,2,15,78
STU_0873,2023-10-21,34,17,0,17,0,68
STU_0873,2023-10-22,46,1,0,26,0,73
STU_0873,2023-10-23,5,7,0,17,20,49
STU_0873,2023-10-24,23,13,0,41,0,77
STU_0873,2023-10-25,36,12,0,35,0,83
STU_0873,2023-10-26,36,3,0,17,0,56
STU_0873,2023-10-27,25,16,0,9,0,50
STU_0873,2023-10-28,23,11,0,37,0,71
STU_0873,2023-10-29,46,6,0,39,0,91
STU_0873,2023-10-30,55,1,5,17,10,88
STU_0873,2023-10-31,34,4,0,37,0,75
STU_0873,2023-11-01,35,5,5,64,0,109
STU_0873,2023-11-02,34,0,5,38,0,77
STU_0873,2023-11-03,37,43,15,20,0,115
STU_0873,2023-11-04,22,3,0,24,0,49
STU_0873,2023-11-05,17,7,0,7,0,31
STU_0873,2023-11-06,22,8,0,17,0,47
STU_0873,2023-11-07,32,1,0,40,30,103
STU_0873,2023-11-08,12,14,0,30,0,56
STU_0873,2023-11-09,28,5,0,12,0,45
STU_0873,2023-11-10,33,0,0,3,0,36
STU_0873,2023-11-11,17,7,0,39,0,63
STU_0873,2023-11-12,26,2,0,11,15,54
STU_0873,2023-11-13,23,5,0,23,0,51
STU_0873,2023-11-14,35,4,0,28,0,67
STU_0873,2023-11-15,24,17,5,15,0,61
STU_0873,2023-11-16,28,22,5,68,0,123
STU_0873,2023-11-17,37,9,0,32,0,78
STU_0873,2023-11-18,40,11,0,24,0,75
STU_0873,2023-11-19,31,5,0,25,5,66
STU_0873,2023-11-20,43,2,0,17,0,62
STU_0873,2023-11-21,42,2,0,48,0,92
STU_0873,2023-11-22,28,24,0,55,0,107
STU_0873,2023-11-23,17,2,0,27,0,46
STU_0873,2023-11-24,20,3,0,26,0,49
STU_0873,2023-11-25,35,14,0,42,0,91
STU_0873,2023-11-26,11,27,0,36,0,74
STU_0873,2023-11-27,14,1,0,27,0,42
STU_0873,2023-11-28,21,8,5,61,0,95
STU_0873,2023-11-29,17,9,0,52,0,78
STU_0873,2023-11-30,21,3,0,33,0,57
STU_0873,2023-12-01,24,13,0,18,0,55
STU_0873,2023-12-02,26,30,10,33,5,104
STU_0873,2023-12-03,23,3,0,7,0,33
STU_0873,2023-12-04,42,0,0,19,0,61
STU_0873,2023-12-05,9,11,0,23,5,48
STU_0873,2023-12-06,14,7,0,29,0,50
STU_0873,2023-12-07,27,9,0,46,0,82
STU_0873,2023-12-08,23,3,0,20,100,146
STU_0873,2023-12-09,25,6,0,22,0,53
STU_0873,2023-12-10,34,6,15,41,0,96
STU_0873,2023-12-11,19,15,0,27,0,61
STU_0873,2023-12-12,12,31,0,54,0,97
STU_0873,2023-12-13,36,7,5,42,0,90
STU_0873,2023-12-14,45,2,0,23,0,70
STU_0873,2023-12-15,35,1,0,12,0,48
STU_0873,2023-12-16,39,2,0,27,0,68
STU_0873,2023-12-17,26,15,0,9,0,50
STU_0873,2023-12-18,17,28,0,23,0,68
STU_0873,2023-12-19,33,14,0,10,0,57
STU_0873,2023-12-20,27,0,0,48,20,95
STU_0873,2023-12-21,16,3,0,20,0,39
STU_0873,2023-12-22,19,14,0,7,0,40
STU_0873,2023-12-23,17,6,0,18,5,46
STU_0873,2023-12-24,25,2,0,18,0,45
STU_0873,2023-12-25,27,0,10,0,0,37
STU_0873,2023-12-26,20,7,0,52,5,84
STU_0873,2023-12-27,40,11,0,21,0,72
STU_0873,2023-12-28,38,8,0,56,10,112
STU_0874,2023-09-24,37,17,0,26,0,80
STU_0874,2023-09-25,23,14,0,16,0,53
STU_0874,2023-09-26,38,5,0,59,0,102
STU_0874,2023-09-27,5,5,0,75,0,85
STU_0874,2023-09-28,26,1,0,42,0,69
STU_0874,2023-09-29,24,2,0,26,0,52
STU_0874,2023-09-30,11,0,0,19,0,30
STU_0874,2023-10-01,32,18,0,29,0,79
STU_0874,2023-10-02,40,10,0,17,0,67
STU_0874,2023-10-03,40,2,0,25,0,67
STU_0874,2023-10-04,24,2,0,37,0,63
STU_0874,2023-10-05,31,12,5,40,15,103
STU_0874,2023-10-06,19,0,0,28,0,47
STU_0874,2023-10-07,15,1,0,19,20,55
STU_0874,2023-10-08,30,7,0,23,0,60
STU_0874,2023-10-09,48,10,0,32,0,90
STU_0874,2023-10-10,41,1,0,30,100,172
STU_0874,2023-10-11,35,5,15,46,0,101
STU_0874,2023-10-12,38,15,0,57,0,110
STU_0874,2023-10-13,26,5,0,12,0,43
STU_0874,2023-10-14,22,7,0,17,0,46
STU_0874,2023-10-15,39,3,0,18,20,80
STU_0874,2023-10-16,28,6,0,14,0,48
STU_0874,2023-10-17,28,12,0,52,0,92
STU_0874,2023-10-18,37,6,5,47,0,95
STU_0874,2023-10-19,36,19,0,42,15,112
STU_0874,2023-10-20,31,5,0,18,5,59
STU_0874,2023-10-21,31,19,0,3,0,53
STU_0874,2023-10-22,40,1,0,22,0,63
STU_0874,2023-10-23,26,5,0,32,0,63
STU_0874,2023-10-24,44,14,0,61,20,139
STU_0874,2023-10-25,42,4,0,66,0,112
STU_0874,2023-10-26,30,16,0,28,0,74
STU_0874,2023-10-27,52,12,0,32,0,96
STU_0874,2023-10-28,33,21,0,29,0,83
STU_0874,2023-10-29,52,12,0,52,0,116
STU_0874,2023-10-30,15,0,5,20,50,90
STU_0874,2023-10-31,41,4,0,50,0,95
STU_0874,2023-11-01,26,3,0,17,0,46
STU_0874,2023-11-02,36,7,5,42,0,90
STU_0874,2023-11-03,44,6,0,15,10,75
STU_0874,2023-11-04,15,0,0,20,0,35
STU_0874,2023-11-05,33,17,0,23,0,73
STU_0874,2023-11-06,25,6,5,18,0,54
STU_0874,2023-11-07,38,15,0,42,0,95
STU_0874,2023-11-08,13,13,0,49,0,75
STU_0874,2023-11-09,56,10,30,65,0,161
STU_0874,2023-11-10,20,2,0,16,0,38
STU_0874,2023-11-11,18,3,5,22,0,48
STU_0874,2023-11-12,40,4,0,17,0,61
STU_0874,2023-11-13,23,6,5,18,0,52
STU_0874,2023-11-14,39,12,0,38,0,89
STU_0874,2023-11-15,41,8,0,58,0,107
STU_0874,2023-11-16,47,0,0,30,0,77
STU_0874,2023-11-17,23,4,5,23,0,55
STU_0874,2023-11-18,28,9,10,23,0,70
STU_0874,2023-11-19,31,8,5,29,0,73
STU_0874,2023-11-20,20,9,0,22,0,51
STU_0874,2023-11-21,40,7,0,34,0,81
STU_0874,2023-11-22,17,5,0,41,0,63
STU_0874,2023-11-23,21,4,0,57,0,82
STU_0874,2023-11-24,30,9,0,17,0,56
STU_0874,2023-11-25,12,7,0,17,0,36
STU_0874,2023-11-26,24,12,0,30,0,66
STU_0874,2023-11-27,48,1,0,8,0,57
STU_0874,2023-11-28,18,25,5,49,0,97
STU_0874,2023-11-29,46,8,0,27,0,81
STU_0874,2023-11-30,34,1,0,38,0,73
STU_0874,2023-12-01,20,5,0,26,5,56
STU_0874,2023-12-02,29,5,0,31,20,85
STU_0874,2023-12-03,33,7,0,10,0,50
STU_0874,2023-12-04,24,10,0,1,0,35
STU_0874,2023-12-05,11,3,0,33,0,47
STU_0874,2023-12-06,17,3,0,44,5,69
STU_0874,2023-12-07,25,2,10,42,0,79
STU_0874,2023-12-08,35,11,0,15,0,61
STU_0874,2023-12-09,38,3,0,8,0,49
STU_0874,2023-12-10,39,4,10,19,0,72
STU_0874,2023-12-11,26,11,0,4,0,41
STU_0874,2023-12-12,30,2,0,34,0,66
STU_0874,2023-12-13,23,4,0,52,5,84
STU_0874,2023-12-14,44,7,0,22,5,78
STU_0874,2023-12-15,32,3,0,34,0,69
STU_0874,2023-12-16,23,10,0,10,0,43
STU_0874,2023-12-17,36,1,0,16,0,53
STU_0874,2023-12-18,13,4,0,18,0,35
STU_0874,2023-12-19,34,22,0,51,0,107
STU_0874,2023-12-20,25,11,0,42,0,78
STU_0874,2023-12-21,26,20,0,50,0,96
STU_0874,2023-12-22,40,43,0,20,0,103
STU_0874,2023-12-23,44,6,0,13,10,73
STU_0874,2023-12-24,37,14,0,14,0,65
STU_0874,2023-12-25,27,5,0,17,0,49
STU_0874,2023-12-26,25,21,0,0,0,46
STU_0874,2023-12-27,49,5,0,25,0,79
STU_0874,2023-12-28,35,3,0,51,0,89
STU_0874,2023-12-29,40,1,0,14,100,155
STU_0874,2023-12-30,30,7,0,32,20,89
STU_0874,2023-12-31,18,5,0,22,0,45
STU_0874,2024-01-01,13,8,0,19,20,60
STU_0875,2023-09-08,46,2,0,6,0,54
STU_0875,2023-09-09,28,13,0,30,0,71
STU_0875,2023-09-10,21,1,0,16,0,38
STU_0875,2023-09-11,30,5,0,37,0,72
STU_0875,2023-09-12,32,7,0,38,5,82
STU_0875,2023-09-13,41,6,0,50,0,97
STU_0875,2023-09-14,31,4,0,39,0,74
STU_0875,2023-09-15,30,1,0,23,0,54
STU_0875,2023-09-16,25,1,0,7,0,33
STU_0875,2023-09-17,36,28,0,15,0,79
STU_0875,2023-09-18,34,3,0,21,0,58
STU_0875,2023-09-19,50,24,0,48,0,122
STU_0875,2023-09-20,25,6,0,54,0,85
STU_0875,2023-09-21,30,0,0,27,0,57
STU_0875,2023-09-22,44,2,0,1,0,47
STU_0875,2023-09-23,28,1,10,25,0,64
STU_0875,2023-09-24,22,9,0,14,0,45
STU_0875,2023-09-25,33,1,0,10,0,44
STU_0875,2023-09-26,34,24,0,16,0,74
STU_0875,2023-09-27,34,2,0,77,0,113
STU_0875,2023-09-28,22,2,0,28,0,52
STU_0875,2023-09-29,28,3,0,24,0,55
STU_0875,2023-09-30,13,1,0,24,5,43
STU_0875,2023-10-01,38,4,0,16,0,58
STU_0875,2023-10-02,20,4,0,15,5,44
STU_0875,2023-10-03,5,1,0,52,0,58
STU_0875,2023-10-04,14,3,0,61,0,78
STU_0875,2023-10-05,51,14,0,59,0,124
STU_0875,2023-10-06,22,25,0,11,0,58
STU_0875,2023-10-07,17,13,0,18,0,48
STU_0875,2023-10-08,23,12,0,32,0,67
STU_0875,2023-10-09,17,7,0,20,0,44
STU_0875,2023-10-10,40,3,0,43,0,86
STU_0875,2023-10-11,39,16,0,36,0,91
STU_0875,2023-10-12,22,4,0,48,0,74
STU_0875,2023-10-13,30,9,0,23,0,62
STU_0875,2023-10-14,21,13,0,11,0,45
STU_0875,2023-10-15,28,8,5,21,0,62
STU_0875,2023-10-16,35,24,0,33,0,92
STU_0875,2023-10-17,34,3,30,70,100,237
STU_0875,2023-10-18,23,6,0,25,0,54
STU_0875,2023-10-19,48,5,0,30,0,83
STU_0875,2023-10-20,31,7,0,3,0,41
STU_0875,2023-10-21,39,5,0,18,0,62
STU_0875,2023-10-22,39,1,0,7,0,47
STU_0875,2023-10-23,43,5,5,27,5,85
STU_0875,2023-10-24,25,6,5,64,15,115
STU_0875,2023-10-25,38,5,5,27,0,75
STU_0875,2023-10-26,5,34,0,15,10,64
STU_0875,2023-10-27,44,8,0,22,0,74
STU_0875,2023-10-28,31,7,0,17,0,55
STU_0875,2023-10-29,35,7,0,15,10,67
STU_0875,2023-10-30,47,32,0,28,0,107
STU_0875,2023-10-31,22,1,10,50,0,83
STU_0875,2023-11-01,19,1,0,41,0,61
STU_0875,2023-11-02,43,23,0,56,5,127
STU_0875,2023-11-03,29,5,0,26,5,65
STU_0875,2023-11-04,22,17,0,14,0,53
STU_0875,2023-11-05,36,12,0,24,0,72
STU_0875,2023-11-06,18,6,0,31,20,75
STU_0875,2023-11-07,24,15,0,37,0,76
STU_0875,2023-11-08,24,0,15,27,0,66
STU_0875,2023-11-09,11,4,0,62,0,77
STU_0875,2023-11-10,27,6,0,40,0,73
STU_0875,2023-11-11,27,10,0,37,5,79
STU_0875,2023-11-12,27,0,5,9,0,41
STU_0875,2023-11-13,35,14,0,26,0,75
STU_0875,2023-11-14,44,8,0,41,0,93
STU_0875,2023-11-15,16,10,0,50,0,76
STU_0875,2023-11-16,21,3,0,49,0,73
STU_0875,2023-11-17,33,5,0,30,0,68
STU_0875,2023-11-18,24,0,0,13,0,37
STU_0875,2023-11-19,42,6,0,36,0,84
STU_0875,2023-11-20,29,28,0,45,0,102
STU_0875,2023-11-21,20,0,0,23,0,43
STU_0875,2023-11-22,25,33,0,28,0,86
STU_0875,2023-11-23,30,6,0,62,100,198
STU_0875,2023-11-24,32,0,0,17,0,49
STU_0875,2023-11-25,23,9,0,24,0,56
STU_0875,2023-11-26,45,16,50,7,0,118
STU_0875,2023-11-27,17,13,0,28,100,158
STU_0875,2023-11-28,34,19,0,33,0,86
STU_0875,2023-11-29,25,16,0,43,0,84
STU_0875,2023-11-30,36,14,0,30,0,80
STU_0875,2023-12-01,34,11,0,26,0,71
STU_0875,2023-12-02,28,4,0,5,0,37
STU_0875,2023-12-03,19,1,0,16,0,36
STU_0875,2023-12-04,13,3,0,25,0,41
STU_0875,2023-12-05,48,2,0,47,0,97
STU_0875,2023-12-06,33,10,0,56,0,99
STU_0875,2023-12-07,20,4,0,54,0,78
STU_0875,2023-12-08,39,8,0,27,0,74
STU_0875,2023-12-09,14,7,0,29,0,50
STU_0875,2023-12-10,33,1,0,21,5,60
STU_0875,2023-12-11,41,8,0,13,0,62
STU_0875,2023-12-12,25,9,0,40,0,74
STU_0875,2023-12-13,19,1,0,40,0,60
STU_0875,2023-12-14,43,11,0,58,0,112
STU_0875,2023-12-15,42,3,0,18,0,63
STU_0875,2023-12-16,28,4,0,32,0,64
STU_0876,2023-09-11,31,1,0,14,0,46
STU_0876,2023-09-12,27,4,0,30,0,61
STU_0876,2023-09-13,58,16,0,33,0,107
STU_0876,2023-09-14,32,3,0,39,0,74
STU_0876,2023-09-15,24,5,0,35,0,64
STU_0876,2023-09-16,40,19,0,25,0,84
STU_0876,2023-09-17,25,1,0,16,0,42
STU_0876,2023-09-18,45,23,0,37,20,125
STU_0876,2023-09-19,34,12,0,51,15,112
STU_0876,2023-09-20,37,7,0,40,0,84
STU_0876,2023-09-21,31,1,0,17,0,49
STU_0876,2023-09-22,17,9,0,36,0,62
STU_0876,2023-09-23,36,10,0,7,0,53
STU_0876,2023-09-24,46,7,10,5,0,68
STU_0876,2023-09-25,38,4,0,14,0,56
STU_0876,2023-09-26,26,1,5,53,0,85
STU_0876,2023-09-27,27,13,0,43,0,83
STU_0876,2023-09-28,20,2,0,60,0,82
STU_0876,2023-09-29,23,5,0,27,0,55
STU_0876,2023-09-30,16,4,0,20,0,40
STU_0876,2023-10-01,26,22,0,25,5,78
STU_0876,2023-10-02,36,5,0,12,0,53
STU_0876,2023-10-03,26,9,0,48,0,83
STU_0876,2023-10-04,34,1,0,51,0,86
STU_0876,2023-10-05,29,5,0,12,0,46
STU_0876,2023-10-06,29,0,0,27,0,56
STU_0876,2023-10-07,15,2,0,23,0,40
STU_0876,2023-10-08,22,12,0,13,50,97
STU_0876,2023-10-09,23,2,0,28,0,53
STU_0876,2023-10-10,41,11,0,63,0,115
STU_0876,2023-10-11,27,9,0,21,0,57
STU_0876,2023-10-12,30,5,0,39,0,74
STU_0876,2023-10-13,41,12,0,31,0,84
STU_0876,2023-10-14,30,9,0,27,0,66
STU_0876,2023-10-15,42,21,15,13,10,101
STU_0876,2023-10-16,30,8,0,17,0,55
STU_0876,2023-10-17,24,9,0,21,0,54
STU_0876,2023-10-18,28,4,0,54,0,86
STU_0876,2023-10-19,28,0,0,61,0,89
STU_0876,2023-10-20,42,18,5,19,0,84
STU_0876,2023-10-21,29,1,0,28,5,63
STU_0876,2023-10-22,21,0,5,35,0,61
STU_0876,2023-10-23,41,2,0,27,0,70
STU_0876,2023-10-24,28,11,5,47,0,91
STU_0876,2023-10-25,44,21,5,39,0,109
STU_0876,2023-10-26,40,0,0,31,0,71
STU_0876,2023-10-27,26,13,15,14,0,68
STU_0876,2023-10-28,26,14,5,6,0,51
STU_0876,2023-10-29,20,5,0,28,0,53
STU_0876,2023-10-30,28,17,0,28,0,73
STU_0876,2023-10-31,59,4,0,23,5,91
STU_0876,2023-11-01,26,13,10,45,5,99
STU_0876,2023-11-02,29,11,0,31,0,71
STU_0876,2023-11-03,35,3,0,0,0,38
STU_0876,2023-11-04,16,4,0,25,0,45
STU_0876,2023-11-05,12,30,0,18,0,60
STU_0876,2023-11-06,26,9,0,28,0,63
STU_0876,2023-11-07,47,3,0,24,0,74
STU_0876,2023-11-08,34,7,0,29,0,70
STU_0876,2023-11-09,31,2,0,32,0,65
STU_0876,2023-11-10,28,26,0,38,0,92
STU_0876,2023-11-11,45,8,5,22,0,80
STU_0876,2023-11-12,32,3,0,26,0,61
STU_0876,2023-11-13,43,4,0,27,0,74
STU_0876,2023-11-14,33,0,0,34,0,67
STU_0876,2023-11-15,33,1,30,18,0,82
STU_0876,2023-11-16,22,13,0,39,0,74
STU_0876,2023-11-17,13,11,0,10,15,49
STU_0876,2023-11-18,22,4,10,30,0,66
STU_0876,2023-11-19,9,0,0,17,5,31
STU_0876,2023-11-20,46,1,0,34,0,81
STU_0876,2023-11-21,25,3,0,32,0,60
STU_0876,2023-11-22,50,7,0,16,0,73
STU_0876,2023-11-23,42,5,5,38,0,90
STU_0876,2023-11-24,26,16,0,26,0,68
STU_0876,2023-11-25,20,6,0,9,10,45
STU_0876,2023-11-26,34,4,15,21,0,74
STU_0876,2023-11-27,47,11,0,1,0,59
STU_0876,2023-11-28,26,3,0,71,5,105
STU_0876,2023-11-29,47,7,15,36,0,105
STU_0876,2023-11-30,39,4,0,51,20,114
STU_0876,2023-12-01,10,13,0,10,0,33
STU_0876,2023-12-02,12,12,0,27,0,51
STU_0876,2023-12-03,38,2,10,27,15,92
STU_0876,2023-12-04,15,19,0,23,0,57
STU_0876,2023-12-05,36,12,0,38,0,86
STU_0876,2023-12-06,14,15,0,66,0,95
STU_0876,2023-12-07,30,3,0,21,30,84
STU_0876,2023-12-08,37,2,5,15,0,59
STU_0876,2023-12-09,29,0,0,12,10,51
STU_0876,2023-12-10,9,2,0,31,0,42
STU_0876,2023-12-11,28,18,0,34,0,80
STU_0876,2023-12-12,13,10,0,35,0,58
STU_0876,2023-12-13,34,2,0,30,0,66
STU_0876,2023-12-14,29,6,0,65,0,100
STU_0876,2023-12-15,22,3,0,23,0,48
STU_0876,2023-12-16,33,6,0,38,0,77
STU_0876,2023-12-17,20,24,30,13,0,87
STU_0876,2023-12-18,8,0,0,20,0,28
STU_0876,2023-12-19,27,1,0,41,0,69
STU_0877,2023-09-30,17,4,0,8,10,39
STU_0877,2023-10-01,33,20,0,18,0,71
STU_0877,2023-10-02,23,2,0,37,0,62
STU_0877,2023-10-03,26,2,0,37,0,65
STU_0877,2023-10-04,33,2,0,33,0,68
STU_0877,2023-10-05,19,3,0,62,0,84
STU_0877,2023-10-06,17,16,0,28,0,61
STU_0877,2023-10-07,42,4,0,6,0,52
STU_0877,2023-10-08,20,1,0,20,0,41
STU_0877,2023-10-09,21,2,0,17,20,60
STU_0877,2023-10-10,25,3,0,48,15,91
STU_0877,2023-10-11,28,13,0,69,0,110
STU_0877,2023-10-12,24,4,0,60,0,88
STU_0877,2023-10-13,53,3,0,5,5,66
STU_0877,2023-10-14,36,0,0,21,100,157
STU_0877,2023-10-15,31,4,5,17,20,77
STU_0877,2023-10-16,20,19,0,7,20,66
STU_0877,2023-10-17,19,6,0,44,20,89
STU_0877,2023-10-18,46,9,0,38,0,93
STU_0877,2023-10-19,39,1,0,17,10,67
STU_0877,2023-10-20,33,13,5,10,5,66
STU_0877,2023-10-21,33,6,0,13,0,52
STU_0877,2023-10-22,26,5,15,19,0,65
STU_0877,2023-10-23,23,7,0,18,0,48
STU_0877,2023-10-24,49,6,0,45,0,100
STU_0877,2023-10-25,31,0,0,37,0,68
STU_0877,2023-10-26,59,4,0,46,0,109
STU_0877,2023-10-27,23,43,10,24,0,100
STU_0877,2023-10-28,29,5,30,37,0,101
STU_0877,2023-10-29,23,13,0,30,0,66
STU_0877,2023-10-30,27,5,0,29,0,61
STU_0877,2023-10-31,30,9,0,55,0,94
STU_0877,2023-11-01,36,10,0,40,0,86
STU_0877,2023-11-02,50,13,0,43,10,116
STU_0877,2023-11-03,25,1,0,28,0,54
STU_0877,2023-11-04,18,1,0,19,0,38
STU_0877,2023-11-05,44,1,0,25,0,70
STU_0877,2023-11-06,35,11,0,15,0,61
STU_0877,2023-11-07,25,4,0,30,0,59
STU_0877,2023-11-08,36,3,0,57,50,146
STU_0877,2023-11-09,25,10,0,16,0,51
STU_0877,2023-11-10,25,1,10,26,0,62
STU_0877,2023-11-11,31,7,20,15,0,73
STU_0877,2023-11-12,32,1,0,12,0,45
STU_0877,2023-11-13,48,35,0,6,0,89
STU_0877,2023-11-14,13,2,0,12,0,27
STU_0877,2023-11-15,46,33,0,17,0,96
STU_0877,2023-11-16,38,16,5,52,0,111
STU_0877,2023-11-17,44,1,0,5,0,50
STU_0877,2023-11-18,19,6,15,20,5,65
STU_0877,2023-11-19,48,8,5,21,0,82
STU_0877,2023-11-20,30,8,10,20,0,68
STU_0877,2023-11-21,37,5,0,40,0,82
STU_0877,2023-11-22,11,25,0,22,0,58
STU_0877,2023-11-23,44,4,0,23,0,71
STU_0877,2023-11-24,46,26,10,12,0,94
STU_0877,2023-11-25,23,5,0,11,0,39
STU_0877,2023-11-26,33,7,10,2,0,52
STU_0877,2023-11-27,40,13,0,11,0,64
STU_0877,2023-11-28,24,8,0,37,0,69
STU_0877,2023-11-29,37,8,0,88,0,133
STU_0877,2023-11-30,17,1,0,25,0,43
STU_0877,2023-12-01,26,4,5,32,0,67
STU_0877,2023-12-02,29,21,0,32,0,82
STU_0877,2023-12-03,31,3,0,30,0,64
STU_0877,2023-12-04,30,18,5,11,0,64
